,bid,ask,last,openinterest,type,expiration,strike,underlying,underlying_last,quotedate,implied_vol,delta,gamma,vega,theta,rho,ticker,event_date,day_to_event
2016-03-31,42.0,50.0,46.8,289.0,put,2016-05-19,4825,AS51,5082.785,2016-03-31,0.18523126124183234,-0.22632774532435784,0.0008700185385134387,5.589197876049747,-1.140850898092014,-1.607166799504243,AS51 05-19-16 P4825 Index,2016-03-16,-15
2016-04-01,68.0,78.0,74.7,431.0,put,2016-05-19,4825,AS51,4999.385,2016-04-01,0.19644582511972272,-0.312608469313005,0.0009908290644656446,6.397688337040478,-1.423333268783391,-2.1534905324138927,AS51 05-19-16 P4825 Index,2016-03-16,-16
2016-04-04,62.0,72.0,66.3,431.0,put,2016-05-19,4825,AS51,4995.319,2016-04-04,0.18775789427408346,-0.3041264537768853,0.0010590078705163051,6.117070669504479,-1.387424723264138,-1.9547366954231056,AS51 05-19-16 P4825 Index,2016-03-16,-19
2016-04-05,89.0,96.0,93.2,431.0,put,2016-05-19,4825,AS51,4924.385,2016-04-05,0.19402704069958412,-0.384913647703002,0.0011477780210570167,6.510044774237521,-1.5737093651794969,-2.3972923751762667,AS51 05-19-16 P4825 Index,2016-03-16,-20
2016-04-06,77.0,85.0,82.1,402.0,put,2016-05-19,4825,AS51,4945.912,2016-04-06,0.19160770727089282,-0.35753579045341943,0.0011434668465526458,6.314004869538403,-1.5360529721988254,-2.179971066482774,AS51 05-19-16 P4825 Index,2016-03-16,-21
2016-04-07,66.0,78.0,72.3,389.0,put,2016-05-19,4825,AS51,4964.079000000001,2016-04-07,0.18836412669982086,-0.3329028362752887,0.0011421525010481015,6.10036873014625,-1.4890062376773034,-1.984765783588306,AS51 05-19-16 P4825 Index,2016-03-16,-22
2016-04-08,79.0,88.0,82.6,402.0,put,2016-05-19,4825,AS51,4937.617,2016-04-08,0.19261237629187516,-0.3643934198062951,0.0011746129438464923,6.195905183691906,-1.5869741732832134,-2.1138422169115527,AS51 05-19-16 P4825 Index,2016-03-16,-23
2016-04-11,77.0,86.0,83.0,472.0,put,2016-05-19,4825,AS51,4931.532,2016-04-11,0.19766987473752484,-0.3691888436360606,0.0011957619251129008,5.98466232424806,-1.6897564954519007,-1.9818994702602934,AS51 05-19-16 P4825 Index,2016-03-16,-26
2016-04-12,57.0,69.0,63.3,472.0,put,2016-05-19,4825,AS51,4975.646,2016-04-12,0.1924127678624275,-0.3117103730451486,0.0011571625894855058,5.587738581111508,-1.5667266958430615,-1.6363736279348562,AS51 05-19-16 P4825 Index,2016-03-16,-27
2016-04-13,34.0,43.0,39.0,687.0,put,2016-05-19,4825,AS51,5054.655,2016-04-13,0.18869599265429096,-0.22011330137744037,0.00098690422146568,4.692781757503987,-1.311829689965732,-1.1358215007524244,AS51 05-19-16 P4825 Index,2016-03-16,-28
2016-04-14,25.0,31.0,28.7,662.0,put,2016-05-19,4825,AS51,5118.622,2016-04-14,0.19631298078995912,-0.16810594810638504,0.0008061738223393808,3.9761156423395985,-1.1785441271556802,-0.8526295383777267,AS51 05-19-16 P4825 Index,2016-03-16,-29
2016-04-15,16.0,21.0,17.5,717.0,put,2016-05-19,4825,AS51,5157.486,2016-04-15,0.18349567255619648,-0.12006395157218194,0.0006919680292847772,3.14611087602599,-0.894782386204994,-0.5931166322602471,AS51 05-19-16 P4825 Index,2016-03-16,-30
2016-04-18,18.0,23.0,20.5,691.0,put,2016-05-19,4825,AS51,5137.055,2016-04-18,0.1938683054229392,-0.1359926624284266,0.0007509266662409846,3.2628837538581212,-1.0719252853528198,-0.6107439830473722,AS51 05-19-16 P4825 Index,2016-03-16,-33
2016-04-19,10.0,14.0,12.0,777.0,put,2016-05-19,4825,AS51,5188.813,2016-04-19,0.18772159813738995,-0.0904965478844735,0.0005833446678468612,2.4232817098937485,-0.7929737194025125,-0.3958106828367769,AS51 05-19-16 P4825 Index,2016-03-16,-34
2016-04-20,6.0,12.0,9.3,782.0,put,2016-05-19,4825,AS51,5215.9529999999995,2016-04-20,0.18889998012603484,-0.07343019817875843,0.0005011025506980836,2.0461195165877184,-0.6948108012445735,-0.3116971345740164,AS51 05-19-16 P4825 Index,2016-03-16,-35
2016-04-21,5.0,10.0,7.8,867.0,put,2016-05-19,4825,AS51,5272.713000000001,2016-04-21,0.2044621434640926,-0.0594135678899565,0.0003955938402889869,1.7250268631512191,-0.6530548458596928,-0.24630080466063498,AS51 05-19-16 P4825 Index,2016-03-16,-36
2016-04-22,9.0,12.0,10.6,931.0,put,2016-05-19,4825,AS51,5236.366,2016-04-22,0.21013432056591325,-0.07688760324273754,0.00048165616335432406,2.052886791348633,-0.8286810359105318,-0.3056633986007543,AS51 05-19-16 P4825 Index,2016-03-16,-37
2016-04-26,10.0,13.0,11.8,901.0,put,2016-05-19,4825,AS51,5220.644,2016-04-26,0.22797433072819434,-0.08425317862769123,0.0005170404978700352,2.0243874707278047,-1.0358531552928687,-0.284605057099245,AS51 05-19-16 P4825 Index,2016-03-16,-41
2016-04-27,15.0,,16.6,1138.0,put,2016-05-19,4825,AS51,5187.706,2016-04-27,0.24069232876896438,-0.10941194299368606,0.0006105682054414103,2.383839224969757,-1.3459951176718339,-0.35211873559123485,AS51 05-19-16 P4825 Index,2016-03-16,-42
2016-04-28,8.0,12.0,10.2,1089.0,put,2016-05-19,4825,AS51,5225.428,2016-04-28,0.23239380998281062,-0.07619860316548521,0.0004915802596431612,1.794688818803933,-1.0225447882281637,-0.23495278370898953,AS51 05-19-16 P4825 Index,2016-03-16,-43
2016-04-29,6.0,10.0,8.2,1114.0,put,2016-05-19,4825,AS51,5252.217,2016-04-29,0.23746354055314864,-0.0632294302173771,0.0004248438347352494,1.5249258002607768,-0.9299133810212222,-0.1864628428975462,AS51 05-19-16 P4825 Index,2016-03-16,-44
2016-05-02,5.0,8.0,6.2,1110.0,put,2016-05-19,4825,AS51,5242.969,2016-05-02,0.2388106600914431,-0.05327544569622956,0.00040125490787816515,1.2268308920876665,-0.8824542615166457,-0.13298262121070561,AS51 05-19-16 P4825 Index,2016-03-16,-47
2016-05-03,,4.0,2.1,1029.0,put,2016-05-19,4825,AS51,5353.84,2016-05-03,0.24346438894218397,-0.020527407346957734,0.00018132023478704973,0.554676305189767,-0.430191760375917,-0.04909608966594466,AS51 05-19-16 P4825 Index,2016-03-16,-48
2016-05-04,3.0,7.0,5.2,1029.0,put,2016-05-19,4825,AS51,5271.137,2016-05-04,0.2581076215733501,-0.04498143299902798,0.0003434333707237305,1.0121626883118875,-0.8884376456264698,-0.0995766969017249,AS51 05-19-16 P4825 Index,2016-03-16,-49
2016-05-05,2.0,,3.1,1029.0,put,2016-05-19,4825,AS51,5279.056,2016-05-05,0.24608705457114408,-0.03080757382524224,0.00027330233864214737,0.7189187746173448,-0.6439496980986898,-0.06356955354154058,AS51 05-19-16 P4825 Index,2016-03-16,-50
2016-05-06,2.0,,3.3,1131.0,put,2016-05-19,4825,AS51,5292.045999999999,2016-05-06,0.2641889448750656,-0.031504855770239586,0.0002684674039444095,0.7074632951264169,-0.7312647316419318,-0.060556901300634354,AS51 05-19-16 P4825 Index,2016-03-16,-51
2016-05-09,1.0,2.0,1.5,1284.0,put,2016-05-19,4825,AS51,5320.696999999999,2016-05-09,0.2788269924737058,-0.01674317845861158,0.00016943755206833884,0.36642801807526176,-0.5174901055281242,-0.02481791216306825,AS51 05-19-16 P4825 Index,2016-03-16,-54
2016-05-10,1.0,1.0,1.0,1349.0,put,2016-05-19,4825,AS51,5342.786999999999,2016-05-10,0.287903145957996,-0.011822854843272916,0.0001276348282024168,0.25864314637518265,-0.4184010759745712,-0.01582199880645838,AS51 05-19-16 P4825 Index,2016-03-16,-55
2016-05-11,,2.0,0.4,1349.0,put,2016-05-19,4825,AS51,5372.293000000001,2016-05-11,0.2858825916944727,-0.0054501845341234575,6.86561104668566e-05,0.12416048787318625,-0.2240326112978671,-0.006505202897836644,AS51 05-19-16 P4825 Index,2016-03-16,-56
2016-05-12,,1.0,0.3,1349.0,put,2016-05-19,4825,AS51,5359.302,2016-05-12,0.29032618402456245,-0.00440403496564527,5.9917412988813635e-05,0.09582104355528931,-0.20047359047139449,-0.0045840513368813245,AS51 05-19-16 P4825 Index,2016-03-16,-57
2016-05-13,,1.0,0.4,1349.0,put,2016-05-19,4825,AS51,5328.9890000000005,2016-05-13,0.3083933058944386,-0.0058464773825017595,7.885411308594416e-05,0.11352129255546245,-0.29407156691308767,-0.005187257040016543,AS51 05-19-16 P4825 Index,2016-03-16,-58
2016-05-16,,1.0,,1349.0,put,2016-05-19,4825,AS51,5358.946,2016-05-16,,,,,,,AS51 05-19-16 P4825 Index,2016-03-16,-61
2016-05-17,,2.0,,1349.0,put,2016-05-19,4825,AS51,5395.874,2016-05-17,,,,,,,AS51 05-19-16 P4825 Index,2016-03-16,-62
2016-05-18,,2.0,,1349.0,put,2016-05-19,4825,AS51,5356.161999999999,2016-05-18,,,,,,,AS51 05-19-16 P4825 Index,2016-03-16,-63
2016-05-19,,1.0,,0.0,put,2016-05-19,4825,AS51,5323.342,2016-05-19,,,,,,,AS51 05-19-16 P4825 Index,2016-03-16,-64
2016-02-19,488.0,523.0,520.7,0.0,put,2016-05-19,5400,AS51,4952.795999999999,2016-02-19,0.19138305998064506,-0.8156124679504381,0.0005421822750775237,6.2762370059535035,-0.946699641071374,-11.244482060091926,AS51 05-19-16 P5400 Index,2016-03-16,26
2016-02-22,489.0,508.0,482.8,0.0,put,2016-05-19,5400,AS51,5001.224,2016-02-22,0.19722558153531333,-0.7844788529568857,0.0005871870333026668,6.904284890068847,-1.0550343822459187,-10.502340784118873,AS51 05-19-16 P5400 Index,2016-03-16,23
2016-02-23,438.0,457.0,489.8,0.0,put,2016-05-19,5400,AS51,4979.588,2016-02-23,0.18291306145147715,-0.8180476470504195,0.0005731833460753639,6.125346940883965,-0.9348258196598676,-10.75197975930201,AS51 05-19-16 P5400 Index,2016-03-16,22
2016-02-24,520.0,570.0,573.4,0.0,put,2016-05-19,5400,AS51,4875.019,2016-02-24,0.17367573486194834,-0.8858930789690284,0.0004397170568144659,4.226599955774848,-0.7296918982642205,-11.392667816852429,AS51 05-19-16 P5400 Index,2016-03-16,21
2016-02-25,590.0,609.0,594.7,0.0,put,2016-05-19,5400,AS51,4881.1759999999995,2016-02-25,0.2266932229185472,-0.8160095898229563,0.0004814670204395156,5.9846731576055925,-1.0791330426135561,-10.535179719220473,AS51 05-19-16 P5400 Index,2016-03-16,20
2016-02-26,578.0,625.0,581.5,0.0,put,2016-05-19,5400,AS51,4879.958,2016-02-26,0.20318897239511344,-0.8469858382590351,0.0004755804266652073,5.232888757294469,-0.9240507687933568,-10.72122442015911,AS51 05-19-16 P5400 Index,2016-03-16,19
2016-02-29,539.0,558.0,558.6,0.0,put,2016-05-19,5400,AS51,4880.9259999999995,2016-02-29,0.15758768387706018,-0.9123736938515769,0.00040330195763913927,3.318594368674796,-0.6355910229491732,-10.984829554051949,AS51 05-19-16 P5400 Index,2016-03-16,16
2016-03-01,507.0,526.0,543.3,0.0,put,2016-05-19,5400,AS51,4922.252,2016-03-01,0.2052511244718418,-0.8294904643923398,0.0005176301451873226,5.571434389268364,-1.0053332286118923,-10.013003470946678,AS51 05-19-16 P5400 Index,2016-03-16,15
2016-03-02,459.0,474.0,435.8,0.0,put,2016-05-19,5400,AS51,5021.23,2016-03-02,0.16164463004636273,-0.8367458249657204,0.0006294557856042586,5.482119263080665,-0.8637045066647764,-9.909832126521225,AS51 05-19-16 P5400 Index,2016-03-16,14
2016-03-03,400.0,412.0,382.7,0.0,put,2016-05-19,5400,AS51,5081.12,2016-03-03,0.15652367926431637,-0.8059556051444721,0.0007271170763877581,6.198707679237172,-0.9202195240682585,-9.44643835944382,AS51 05-19-16 P5400 Index,2016-03-16,13
2016-03-04,353.0,388.0,368.0,0.0,put,2016-05-19,5400,AS51,5090.025,2016-03-04,0.14565148105652528,-0.8192916487883591,0.0007493694210815459,5.888049209377279,-0.8607630011090492,-9.449433919764974,AS51 05-19-16 P5400 Index,2016-03-16,12
2016-03-07,313.0,348.0,330.3,0.0,put,2016-05-19,5400,AS51,5142.814,2016-03-07,0.15642871610721043,-0.7638060029472938,0.0008349800723033723,6.909143647788519,-1.0203834334249309,-8.516824410482768,AS51 05-19-16 P5400 Index,2016-03-16,9
2016-03-08,312.0,347.0,346.2,25.0,put,2016-05-19,5400,AS51,5107.96,2016-03-08,0.1393411251193065,-0.8229003858490499,0.0007927227454668205,5.6850624508048115,-0.8502047329949816,-8.974439516518053,AS51 05-19-16 P5400 Index,2016-03-16,8
2016-03-09,311.0,322.0,313.4,78.0,put,2016-05-19,5400,AS51,5157.192,2016-03-09,0.1507691230250293,-0.7633564912078674,0.0008775843312721326,6.845313681127395,-1.0083845662537003,-8.267465623615758,AS51 05-19-16 P5400 Index,2016-03-16,7
2016-03-10,287.0,322.0,307.1,78.0,put,2016-05-19,5400,AS51,5150.073,2016-03-10,0.13396458416079302,-0.8004504716587075,0.0008979130843683391,6.118658942572031,-0.8813544642843727,-8.494890009174636,AS51 05-19-16 P5400 Index,2016-03-16,6
2016-03-11,282.0,293.0,307.1,86.0,put,2016-05-19,5400,AS51,5166.393,2016-03-11,0.1547351197182087,-0.7519177844145066,0.0008901466705779618,6.94994826630122,-1.057235256178232,-7.924229909047906,AS51 05-19-16 P5400 Index,2016-03-16,5
2016-03-14,269.0,280.0,293.4,86.0,put,2016-05-19,5400,AS51,5185.458,2016-03-14,0.16002612509041408,-0.7312515482292377,0.0009167776677329771,7.133131459867026,-1.1363852002564192,-7.387071139488419,AS51 05-19-16 P5400 Index,2016-03-16,2
2016-03-15,335.0,347.0,345.0,86.0,put,2016-05-19,5400,AS51,5111.424,2016-03-15,0.1533025554478819,-0.8073864854334721,0.0008037807499742777,5.73312357636225,-0.9704681658902312,-7.963648022734781,AS51 05-19-16 P5400 Index,2016-03-16,1
2016-03-16,313.0,348.0,328.5,86.0,put,2016-05-19,5400,AS51,5119.027,2016-03-16,0.13619696506985518,-0.83303933131553,0.0008280925567881624,5.182129493565273,-0.8569353856921412,-8.053217892061182,AS51 05-19-16 P5400 Index,2016-03-16,0
2016-03-17,256.0,291.0,273.4,86.0,put,2016-05-19,5400,AS51,5168.153,2016-03-17,0.11035492205313595,-0.8437326025454784,0.0009750468494765153,4.960615901719141,-0.749892523918484,-7.998305983718439,AS51 05-19-16 P5400 Index,2016-03-16,-1
2016-03-18,244.0,266.0,278.9,86.0,put,2016-05-19,5400,AS51,5183.124,2016-03-18,0.14241408185281382,-0.7670673897750812,0.0009833410300468493,6.390562958159058,-1.0201316417875308,-7.227170812294678,AS51 05-19-16 P5400 Index,2016-03-16,-2
2016-03-21,277.0,283.0,270.9,86.0,put,2016-05-19,5400,AS51,5166.568,2016-03-21,0.10851414994575026,-0.8565415833393797,0.0009669103867334296,4.527266340115821,-0.7367633021111165,-7.591247665037911,AS51 05-19-16 P5400 Index,2016-03-16,-5
2016-03-22,253.0,288.0,270.8,86.0,put,2016-05-19,5400,AS51,5166.623,2016-03-22,0.11003816842895725,-0.8548778540888051,0.0009703132935792359,4.5290176105170294,-0.7494162505118023,-7.448839227980827,AS51 05-19-16 P5400 Index,2016-03-16,-6
2016-03-23,288.0,323.0,294.6,86.0,put,2016-05-19,5400,AS51,5142.266,2016-03-23,0.11829804239526494,-0.8614185127390441,0.000885433786493567,4.325384456806471,-0.7684616430529222,-7.37758516165007,AS51 05-19-16 P5400 Index,2016-03-16,-7
2016-03-24,318.0,352.0,338.9,86.0,put,2016-05-19,5400,AS51,5084.207,2016-03-24,0.09107118049713932,-0.9566225178222044,0.000440373554703438,1.5905371157433499,-0.47952425249736874,-7.982020451569302,AS51 05-19-16 P5400 Index,2016-03-16,-8
2016-03-29,339.0,373.0,420.6,86.0,put,2016-05-19,5400,AS51,5004.516,2016-03-29,0.13776460612375363,-0.9306044355690959,0.0004802710648700079,2.3153974621764783,-0.6434463587657931,-7.095042853734301,AS51 05-19-16 P5400 Index,2016-03-16,-13
2016-03-30,373.0,408.0,419.7,86.0,put,2016-05-19,5400,AS51,5010.268,2016-03-30,0.1566981617594073,-0.9022617818744213,0.0005652710342563805,3.0459283798587538,-0.7977599167885964,-6.767497716915606,AS51 05-19-16 P5400 Index,2016-03-16,-14
2016-03-31,359.0,366.0,351.4,86.0,put,2016-05-19,5400,AS51,5082.785,2016-03-31,0.1476408854271253,-0.8717605800088957,0.0007356419755713212,3.76686310882362,-0.8844852427039863,-6.420170092694938,AS51 05-19-16 P5400 Index,2016-03-16,-15
2016-04-01,403.0,438.0,434.5,87.0,put,2016-05-19,5400,AS51,4999.385,2016-04-01,0.17775641242248585,-0.8834650502127158,0.0005849064472286835,3.417379607694223,-0.9447110685105196,-6.3797680044594385,AS51 05-19-16 P5400 Index,2016-03-16,-16
2016-04-04,403.0,410.0,429.7,87.0,put,2016-05-19,5400,AS51,4995.319,2016-04-04,0.15768224573178102,-0.920020564959321,0.0005082727148190461,2.465617462158785,-0.7576388953772915,-6.195817243395653,AS51 05-19-16 P5400 Index,2016-03-16,-19
2016-04-05,443.0,477.0,498.0,87.0,put,2016-05-19,5400,AS51,4924.385,2016-04-05,0.17192951401894457,-0.9367234137683415,0.00039343418464487357,1.9773627076104385,-0.7099881607450772,-6.1609483843294,AS51 05-19-16 P5400 Index,2016-03-16,-20
2016-04-06,466.0,499.0,474.2,87.0,put,2016-05-19,5400,AS51,4945.912,2016-04-06,0.15632506762581375,-0.9475638483768613,0.00037042551640935036,1.6687753698486956,-0.6337007914572802,-6.079808179821695,AS51 05-19-16 P5400 Index,2016-03-16,-21
2016-04-07,442.0,477.0,460.7,87.0,put,2016-05-19,5400,AS51,4964.079000000001,2016-04-07,0.17678330027539443,-0.9183538374671855,0.00048205934993377696,2.4164373661675387,-0.82993593621199,-5.775841149695652,AS51 05-19-16 P5400 Index,2016-03-16,-22
2016-04-08,500.0,550.0,492.8,87.0,put,2016-05-19,5400,AS51,4937.617,2016-04-08,0.21065076537438188,-0.8945554474975477,0.0005042274861448957,2.9088099623597343,-1.056405794053755,-5.515086563979902,AS51 05-19-16 P5400 Index,2016-03-16,-23
2016-04-11,492.0,501.0,503.8,87.0,put,2016-05-19,5400,AS51,4931.532,2016-04-11,0.24056098810737883,-0.8743357907144779,0.0005248982176521462,3.1970891033343203,-1.312674966023966,-5.013516914105275,AS51 05-19-16 P5400 Index,2016-03-16,-26
2016-04-12,478.0,485.0,452.5,87.0,put,2016-05-19,5400,AS51,4975.646,2016-04-12,0.20362543024382834,-0.8943997484391071,0.0005475273419635486,2.797986627405016,-1.0835156632734533,-4.969877031142898,AS51 05-19-16 P5400 Index,2016-03-16,-27
2016-04-13,382.0,388.0,372.9,87.0,put,2016-05-19,5400,AS51,5054.655,2016-04-13,0.17520869408157572,-0.885369932607362,0.0006761028075221002,2.9851149917773507,-1.045710842850241,-4.781726686063692,AS51 05-19-16 P5400 Index,2016-03-16,-28
2016-04-14,312.0,320.0,320.0,107.0,put,2016-05-19,5400,AS51,5118.622,2016-04-14,0.18416183839626235,-0.8269142664549622,0.0008615765659538842,3.9863444063123077,-1.35231742738636,-4.365565875990634,AS51 05-19-16 P5400 Index,2016-03-16,-29
2016-04-15,278.0,285.0,269.2,117.0,put,2016-05-19,5400,AS51,5157.486,2016-04-15,0.13859024468791892,-0.8662214177677334,0.000966367218674737,3.3184632994359946,-1.0000207826547003,-4.412291627157975,AS51 05-19-16 P5400 Index,2016-03-16,-30
2016-04-18,279.0,286.0,285.1,117.0,put,2016-05-19,5400,AS51,5137.055,2016-04-18,0.14153578084362506,-0.8902496722183182,0.0008627607165093943,2.7368681030840407,-0.9556734995945063,-4.126279655546346,AS51 05-19-16 P5400 Index,2016-03-16,-33
2016-04-19,239.0,245.0,237.6,147.0,put,2016-05-19,5400,AS51,5188.813,2016-04-19,0.13706520136850953,-0.8507015981721087,0.0011196207358833829,3.395960035649302,-1.0969596816401441,-3.823340968533874,AS51 05-19-16 P5400 Index,2016-03-16,-34
2016-04-20,215.0,237.0,216.1,147.0,put,2016-05-19,5400,AS51,5215.9529999999995,2016-04-20,0.14319454568216403,-0.8111905336240995,0.0012671998871951735,3.9223294947273413,-1.2767956775097324,-3.5334169650799585,AS51 05-19-16 P5400 Index,2016-03-16,-35
2016-04-21,168.0,195.0,176.3,148.0,put,2016-05-19,5400,AS51,5272.713000000001,2016-04-21,0.15468242573591334,-0.7181093797114125,0.0014835111346345833,4.894014107238891,-1.6286406271538632,-3.039867685784561,AS51 05-19-16 P5400 Index,2016-03-16,-36
2016-04-22,190.0,196.0,213.3,148.0,put,2016-05-19,5400,AS51,5236.366,2016-04-22,0.1805032436515483,-0.7376498925905812,0.001257314267182532,4.603198919227045,-1.8194809701348844,-3.015052878672719,AS51 05-19-16 P5400 Index,2016-03-16,-37
2016-04-26,221.0,227.0,223.6,150.0,put,2016-05-19,5400,AS51,5220.644,2016-04-26,0.19482530343063947,-0.756404700850706,0.0012181085154563372,4.075815070011955,-2.0130440742330706,-2.629258965768898,AS51 05-19-16 P5400 Index,2016-03-16,-41
2016-04-27,258.0,264.0,261.3,152.0,put,2016-05-19,5400,AS51,5187.706,2016-04-27,0.2320873671782302,-0.7573807183186678,0.0010501884918781852,3.9536596853144306,-2.3689395971081013,-2.5257015596584487,AS51 05-19-16 P5400 Index,2016-03-16,-42
2016-04-28,212.0,229.0,217.9,155.0,put,2016-05-19,5400,AS51,5225.428,2016-04-28,0.20001862305997262,-0.7541871222752843,0.0012475564068333135,3.920132898589085,-2.153377441086823,-2.392763304808509,AS51 05-19-16 P5400 Index,2016-03-16,-43
2016-04-29,188.0,197.0,190.5,155.0,put,2016-05-19,5400,AS51,5252.217,2016-04-29,0.18672829445620112,-0.7395065640331245,0.001405689121677135,3.9675450590530006,-2.1356325682849286,-2.232629560124036,AS51 05-19-16 P5400 Index,2016-03-16,-44
2016-05-02,204.0,211.0,196.3,157.0,put,2016-05-19,5400,AS51,5242.969,2016-05-02,0.20187299989882,-0.7517471823935813,0.0013784111608715784,3.562604846724478,-2.4028178544600545,-1.9271419710454023,AS51 05-19-16 P5400 Index,2016-03-16,-47
2016-05-03,88.0,102.0,95.3,252.0,put,2016-05-19,5400,AS51,5353.84,2016-05-03,0.14648540162000515,-0.6181720563550369,0.0023154064400099693,4.261666664594144,-2.1956336686995703,-1.492556397674894,AS51 05-19-16 P5400 Index,2016-03-16,-48
2016-05-04,160.0,178.0,171.9,241.0,put,2016-05-19,5400,AS51,5271.137,2016-05-04,0.20595152350116727,-0.7192920742146384,0.001525115482140877,3.5865322572593623,-2.739590811846592,-1.6287892052874762,AS51 05-19-16 P5400 Index,2016-03-16,-49
2016-05-05,162.0,173.0,154.9,241.0,put,2016-05-19,5400,AS51,5279.056,2016-05-05,0.1810310284453432,-0.7411700309786341,0.001721588853430373,3.3314259935687307,-2.441262224086883,-1.560166942104417,AS51 05-19-16 P5400 Index,2016-03-16,-50
2016-05-06,157.0,175.0,171.7,251.0,put,2016-05-19,5400,AS51,5292.045999999999,2016-05-06,0.2629012171425006,-0.6550861711800893,0.001399235042447458,3.669281056613877,-3.9631858415241665,-1.295884930795501,AS51 05-19-16 P5400 Index,2016-03-16,-51
2016-05-09,105.0,119.0,113.1,251.0,put,2016-05-19,5400,AS51,5320.696999999999,2016-05-09,0.17783442290545967,-0.6953388941676255,0.002229874562110006,3.0756750811255587,-3.0081254966476547,-1.0445993337482196,AS51 05-19-16 P5400 Index,2016-03-16,-54
2016-05-10,87.0,101.0,95.8,254.0,put,2016-05-19,5400,AS51,5342.786999999999,2016-05-10,0.18025400310337095,-0.6495747832892582,0.002445831065605132,3.103106931268038,-3.364371681825504,-0.8793714347718081,AS51 05-19-16 P5400 Index,2016-03-16,-55
2016-05-11,63.0,98.0,72.4,532.0,put,2016-05-19,5400,AS51,5372.293000000001,2016-05-11,0.1748068784891447,-0.5822490973644003,0.002804585146002156,3.1012990858646177,-3.6205035385011772,-0.70146032877306,AS51 05-19-16 P5400 Index,2016-03-16,-56
2016-05-12,48.0,,61.9,535.0,put,2016-05-19,5400,AS51,5359.302,2016-05-12,0.12135177449983156,-0.6813570487322355,0.003957002084288159,2.6450509797245583,-2.5648785324570516,-0.7121777358326951,AS51 05-19-16 P5400 Index,2016-03-16,-57
2016-05-13,81.0,95.0,87.5,524.0,put,2016-05-19,5400,AS51,5328.9890000000005,2016-05-13,0.14840643678967708,-0.7605674306909309,0.0030557351578757593,2.1169786707220686,-2.9192824982897516,-0.6806392556564766,AS51 05-19-16 P5400 Index,2016-03-16,-58
2016-05-16,,74.0,70.4,584.0,put,2016-05-19,5400,AS51,5358.946,2016-05-16,0.2376745571920062,-0.6380546048856625,0.0032439751448419237,1.8198993229661384,-7.463305925691718,-0.28682467172330967,AS51 05-19-16 P5400 Index,2016-03-16,-61
2016-05-17,27.0,39.0,33.3,1138.0,put,2016-05-19,5400,AS51,5395.874,2016-05-17,0.19304841828923364,-0.5225543028765552,0.005164206519470849,1.5904886715624003,-7.886874900865187,-0.15632532473861535,AS51 05-19-16 P5400 Index,2016-03-16,-62
2016-05-18,26.0,70.0,51.6,1235.0,put,2016-05-19,5400,AS51,5356.161999999999,2016-05-18,0.2050922241539484,-0.7765660792808922,0.005193452892563873,0.8371821021690852,-8.895883481263956,-0.11537023902283021,AS51 05-19-16 P5400 Index,2016-03-16,-63
2016-05-19,,,25.0,0.0,put,2016-05-19,5400,AS51,5323.342,2016-05-19,,,,,,,AS51 05-19-16 P5400 Index,2016-03-16,-64
2016-03-04,8.0,14.0,11.5,0.0,call,2016-05-19,5600,AS51,5090.025,2016-03-04,0.1510323465885392,0.07506461308760715,0.0004028966015850561,3.2826466187355203,-0.2968366065653533,0.7716202068376664,AS51 05-19-16 C5600 Index,2016-03-16,12
2016-03-07,12.0,17.0,13.3,30.0,call,2016-05-19,5600,AS51,5142.814,2016-03-07,0.14658392923625815,0.08766851643897818,0.0004712777160936371,3.654221719912528,-0.3322768917110128,0.8751257474032147,AS51 05-19-16 C5600 Index,2016-03-16,9
2016-03-08,10.0,15.0,12.1,160.0,call,2016-05-19,5600,AS51,5107.96,2016-03-08,0.1524030750123335,0.07930736609919672,0.0004262414106953052,3.3433664310202422,-0.3227454699577146,0.7752306155968163,AS51 05-19-16 C5600 Index,2016-03-16,8
2016-03-09,11.0,18.0,15.2,160.0,call,2016-05-19,5600,AS51,5157.192,2016-03-09,0.14996525395510663,0.09711123938355651,0.0005024037370459344,3.897943980409964,-0.3731973875646685,0.944633227040722,AS51 05-19-16 C5600 Index,2016-03-16,7
2016-03-10,11.0,17.0,15.4,160.0,call,2016-05-19,5600,AS51,5150.073,2016-03-10,0.153237768789314,0.09714157014712006,0.0004959883216483915,3.8660655766111716,-0.384731180314221,0.9299186967523349,AS51 05-19-16 C5600 Index,2016-03-16,6
2016-03-11,9.0,19.0,14.3,310.0,call,2016-05-19,5600,AS51,5166.393,2016-03-11,0.14724640212415827,0.0946240870548714,0.00050837237268727,3.7770935164061594,-0.36549905121516285,0.8971232944774188,AS51 05-19-16 C5600 Index,2016-03-16,5
2016-03-14,13.0,17.0,14.0,330.0,call,2016-05-19,5600,AS51,5185.458,2016-03-14,0.14456154191530415,0.0958009490577384,0.0005323738024451068,3.741922264165609,-0.371702309691355,0.8729572232366241,AS51 05-19-16 C5600 Index,2016-03-16,2
2016-03-15,7.0,11.0,9.4,365.0,call,2016-05-19,5600,AS51,5111.424,2016-03-15,0.14987448521509383,0.06767545343002074,0.0004039165656318759,2.816590286695014,-0.2982062503563285,0.5992785177192017,AS51 05-19-16 C5600 Index,2016-03-16,1
